,,,,,,
,Sales ID,Date,Product Name,Total Revenue,Sales Location,Sales Medium
,AT-18657,29/Jun/20,Nescafe,"$1,663.31 ",Australian Capital Territory,Direct
,AT-4901,25/Aug/18,Maggi,$811.87 ,Australian Capital Territory,Online
,AT-5819,28/Sep/18,Maggi,$369.03 ,Australian Capital Territory,Online
,AT-10382,06/Jun/19,Maggi,"$1,845.16 ",Australian Capital Territory,Online
,AT-11489,16/Jul/19,Maggi,"$2,361.80 ",Australian Capital Territory,Online
,AT-14642,08/Nov/19,Maggi,$516.64 ,Australian Capital Territory,Online
,AT-18293,15/Jun/20,Maggi,$442.84 ,Australian Capital Territory,Online
,AT-19049,12/Jul/20,Maggi,$147.61 ,Australian Capital Territory,Online
,AT-22580,17/Nov/20,Maggi,"$1,623.74 ",Australian Capital Territory,Online
,AT-563,12/Feb/18,Maggi,$696.72 ,Australian Capital Territory,Direct
,AT-2468,27/May/18,Maggi,"$1,672.13 ",Australian Capital Territory,Direct
,AT-2649,04/Jun/18,Maggi,$836.06 ,Australian Capital Territory,Direct
,AT-6105,08/Oct/18,Maggi,$497.66 ,Australian Capital Territory,Direct
,AT-7053,11/Nov/18,Maggi,$497.66 ,Australian Capital Territory,Direct
,AT-8183,09/Feb/19,Maggi,"$3,185.00 ",Australian Capital Territory,Direct
,AT-10695,18/Jun/19,Maggi,"$2,488.28 ",Australian Capital Territory,Direct
,AT-11775,27/Jul/19,Maggi,"$2,488.28 ",Australian Capital Territory,Direct
,AT-14991,20/Nov/19,Maggi,"$2,886.41 ",Australian Capital Territory,Direct
,AT-16091,24/Feb/20,Maggi,"$1,692.03 ",Australian Capital Territory,Direct
,AT-16306,08/Mar/20,Maggi,$995.31 ,Australian Capital Territory,Direct
,AT-16809,06/Apr/20,Maggi,"$4,379.38 ",Australian Capital Territory,Direct
,AT-18606,27/Jun/20,Maggi,$398.13 ,Australian Capital Territory,Direct
,AT-19362,24/Jul/20,Maggi,$597.19 ,Australian Capital Territory,Direct
,AT-22929,29/Nov/20,Maggi,"$2,189.69 ",Australian Capital Territory,Direct
,AT-830,28/Feb/18,Kit Kat,"$1,564.94 ",Australian Capital Territory,Direct
,AT-1604,13/Apr/18,Kit Kat,"$1,450.50 ",Australian Capital Territory,Online
,AT-2466,27/May/18,Kit Kat,"$1,450.50 ",Australian Capital Territory,Online
,AT-5347,11/Sep/18,Kit Kat,$422.10 ,Australian Capital Territory,Online
,AT-6103,08/Oct/18,Kit Kat,$805.84 ,Australian Capital Territory,Online
,AT-8687,11/Mar/19,Kit Kat,$890.26 ,Australian Capital Territory,Online
,AT-13258,20/Sep/19,Kit Kat,$359.61 ,Australian Capital Territory,Online
,AT-14176,23/Oct/19,Kit Kat,$613.97 ,Australian Capital Territory,Online
,AT-16304,08/Mar/20,Kit Kat,$306.99 ,Australian Capital Territory,Online
,AT-17282,01/May/20,Kit Kat,$153.49 ,Australian Capital Territory,Online
,AT-18739,01/Jul/20,Kit Kat,$767.46 ,Australian Capital Territory,Online
,AT-19819,10/Aug/20,Kit Kat,"$1,227.94 ",Australian Capital Territory,Online
,AT-22927,29/Nov/20,Kit Kat,"$1,227.94 ",Australian Capital Territory,Online
,AT-337,29/Jan/18,Kit Kat,"$1,289.34 ",Australian Capital Territory,Online
,AT-888,04/Mar/18,Kit Kat,"$1,029.00 ",Australian Capital Territory,Online
,AT-3175,24/Jun/18,Kit Kat,$653.42 ,Australian Capital Territory,Online
,AT-5146,04/Sep/18,Kit Kat,$816.77 ,Australian Capital Territory,Online
,AT-7459,25/Nov/18,Kit Kat,$749.11 ,Australian Capital Territory,Online
,AT-8041,01/Feb/19,Kit Kat,"$2,156.00 ",Australian Capital Territory,Direct
,AT-8709,13/Mar/19,Kit Kat,"$1,646.40 ",Australian Capital Territory,Online
,AT-11815,29/Jul/19,Kit Kat,"$1,866.90 ",Australian Capital Territory,Online
,AT-11977,04/Aug/19,Kit Kat,"$1,057.91 ",Australian Capital Territory,Online
,AT-12733,01/Sep/19,Kit Kat,$373.38 ,Australian Capital Territory,Online
,AT-15361,03/Jan/20,Kit Kat,$191.87 ,Australian Capital Territory,Online
,AT-15853,10/Feb/20,Kit Kat,"$1,568.00 ",Australian Capital Territory,Direct
,AT-16795,06/Apr/20,Kit Kat,"$1,494.81 ",Australian Capital Territory,Direct
,AT-17310,03/May/20,Kit Kat,"$3,733.19 ",Australian Capital Territory,Online
,AT-19861,12/Aug/20,Kit Kat,"$1,011.24 ",Australian Capital Territory,Online
,AT-20779,15/Sep/20,Kit Kat,$466.73 ,Australian Capital Territory,Online
,AT-21886,25/Oct/20,Kit Kat,$933.45 ,Australian Capital Territory,Online
,AT-2451,17/Feb/18,Nescafe Gold,$367.50 ,Australian Capital Territory,Online
,AT-2922,14/Jun/18,Nescafe Gold,"$1,106.18 ",Australian Capital Territory,Online
,AT-6054,06/Oct/18,Nescafe Gold,$183.75 ,Australian Capital Territory,Online
,AT-6816,03/Nov/18,Nescafe Gold,$643.13 ,Australian Capital Territory,Online
,AT-9106,04/Apr/19,Nescafe Gold,"$2,352.00 ",Australian Capital Territory,Online
,AT-10482,10/Jun/19,Nescafe Gold,$940.80 ,Australian Capital Territory,Online
,AT-13965,15/Oct/19,Nescafe Gold,"$1,065.75 ",Australian Capital Territory,Online
,AT-14934,18/Nov/19,Nescafe Gold,"$2,322.60 ",Australian Capital Territory,Online
,AT-16717,01/Apr/20,Nescafe Gold,$220.50 ,Australian Capital Territory,Online
,AT-18555,25/Jun/20,Nescafe Gold,"$1,984.50 ",Australian Capital Territory,Online
,AT-20526,05/Sep/20,Nescafe Gold,"$1,470.00 ",Australian Capital Territory,Online
,AT-22872,27/Nov/20,Nescafe Gold,$220.50 ,Australian Capital Territory,Online
,AT-2600,02/Jun/18,Nescafe Gold,$498.27 ,Australian Capital Territory,Direct
,AT-6818,03/Nov/18,Nescafe Gold,$498.27 ,Australian Capital Territory,Direct
,AT-10484,10/Jun/19,Nescafe Gold,$797.23 ,Australian Capital Territory,Direct
,AT-11402,13/Jul/19,Nescafe Gold,"$2,491.34 ",Australian Capital Territory,Direct
,AT-12509,23/Aug/19,Nescafe Gold,"$3,188.92 ",Australian Capital Territory,Direct
,AT-19313,22/Jul/20,Nescafe Gold,$199.31 ,Australian Capital Territory,Direct
,AT-20069,19/Aug/20,Nescafe Gold,$199.31 ,Australian Capital Territory,Direct
,AT-1190,21/Mar/18,Nes Cau,$782.47 ,Australian Capital Territory,Direct
,AT-1814,24/Apr/18,Nes Cau,$782.47 ,Australian Capital Territory,Direct
,AT-3620,09/Jul/18,Nes Cau,"$1,643.18 ",Australian Capital Territory,Direct
,AT-4376,06/Aug/18,Nes Cau,$469.48 ,Australian Capital Territory,Direct
,AT-9011,30/Mar/19,Nes Cau,"$3,577.00 ",Australian Capital Territory,Direct
,AT-9425,21/Apr/19,Nes Cau,$536.55 ,Australian Capital Territory,Direct
,AT-9815,11/May/19,Nes Cau,"$1,967.35 ",Australian Capital Territory,Direct
,AT-11504,17/Jul/19,Nes Cau,"$2,794.53 ",Australian Capital Territory,Direct
,AT-12449,21/Aug/19,Nes Cau,"$3,577.00 ",Australian Capital Territory,Direct
,AT-13529,30/Sep/19,Milo,"$3,577.00 ",Australian Capital Territory,Direct
,AT-14420,01/Nov/19,Milo,"$1,430.80 ",Australian Capital Territory,Direct
,AT-17663,20/May/20,Milo,"$3,577.00 ",Australian Capital Territory,Direct
,AT-18092,08/Jun/20,Milo,$447.13 ,Australian Capital Territory,Direct
,AT-20333,29/Aug/20,Milo,$670.69 ,Australian Capital Territory,Direct
,AT-21089,26/Sep/20,Milo,$670.69 ,Australian Capital Territory,Direct
,AT-21251,01/Oct/20,Milo,"$1,341.38 ",Australian Capital Territory,Direct
,AT-662,19/Feb/18,Milo,$798.76 ,Australian Capital Territory,Direct
,AT-1612,14/Apr/18,Milo,"$2,795.66 ",Australian Capital Territory,Direct
,AT-3419,02/Jul/18,Milo,"$9,318.88 ",Australian Capital Territory,Direct
,AT-5660,23/Sep/18,Milo,"$2,091.99 ",Australian Capital Territory,Direct
,AT-6416,20/Oct/18,Milo,"$7,321.98 ",Australian Capital Territory,Direct
,AT-7814,13/Jan/19,Milo,"$7,150.82 ",Australian Capital Territory,Direct
,AT-8880,23/Mar/19,Milo,"$2,738.61 ",Australian Capital Territory,Direct
,AT-10223,01/Jun/19,Milo,"$5,020.79 ",Australian Capital Territory,Direct
,AT-14468,03/Nov/19,Milo,"$2,434.32 ",Australian Capital Territory,Direct
,AT-15590,22/Jan/20,Milo,"$13,693.05 ",Australian Capital Territory,Direct
,AT-16497,20/Mar/20,Milo,$570.54 ,Australian Capital Territory,Direct
,AT-17511,13/May/20,Milo,"$7,226.89 ",Australian Capital Territory,Direct
,AT-18134,10/Jun/20,Milo,"$6,275.98 ",Australian Capital Territory,Direct
,AT-19052,13/Jul/20,Milo,$950.91 ,Australian Capital Territory,Direct
,AT-20132,22/Aug/20,Milo,"$1,141.09 ",Australian Capital Territory,Direct
,AT-392,02/Feb/18,Nestle Drumstick,$697.58 ,Australian Capital Territory,Direct
,AT-857,02/Mar/18,Nestle Drumstick,$837.09 ,Australian Capital Territory,Direct
,AT-2962,16/Jun/18,Nestle Drumstick,$498.27 ,Australian Capital Territory,Direct
,AT-6418,20/Oct/18,Nestle Drumstick,$498.27 ,Australian Capital Territory,Direct
,AT-7402,23/Nov/18,Nestle Drumstick,"$1,116.12 ",Australian Capital Territory,Direct
,AT-8678,11/Mar/19,Nestle Drumstick,"$1,753.91 ",Australian Capital Territory,Direct
,AT-11008,30/Jun/19,Nestle Drumstick,"$2,491.34 ",Australian Capital Territory,Direct
,AT-11926,02/Aug/19,Nestle Drumstick,"$3,188.92 ",Australian Capital Territory,Direct
,AT-13006,11/Sep/19,Nestle Drumstick,"$3,188.92 ",Australian Capital Territory,Direct
,AT-15920,14/Feb/20,Nestle Drumstick,$199.31 ,Australian Capital Territory,Direct
,AT-16499,20/Mar/20,Nestle Drumstick,$298.96 ,Australian Capital Territory,Direct
,AT-16817,07/Apr/20,Nestle Drumstick,$498.27 ,Australian Capital Territory,Direct
,AT-17273,01/May/20,Nestle Drumstick,$298.96 ,Australian Capital Territory,Direct
,AT-19810,10/Aug/20,Nestle Drumstick,$199.31 ,Australian Capital Territory,Direct
,AT-20566,07/Sep/20,Nestle Drumstick,"$3,587.54 ",Australian Capital Territory,Direct
,AT-339,29/Jan/18,Nestle Drumstick,$878.94 ,Australian Capital Territory,Direct
,AT-1822,25/Apr/18,Nestle Drumstick,"$1,582.09 ",Australian Capital Territory,Direct
,AT-2076,08/May/18,Nestle Drumstick,$627.81 ,Australian Capital Territory,Direct
,AT-3933,21/Jul/18,Nestle Drumstick,"$2,109.45 ",Australian Capital Territory,Direct
,AT-4689,18/Aug/18,Nestle Drumstick,"$1,054.73 ",Australian Capital Territory,Direct
,AT-8477,28/Feb/19,Nestle Drumstick,"$2,762.38 ",Australian Capital Territory,Direct
,AT-9433,22/Apr/19,Nestle Drumstick,"$1,205.40 ",Australian Capital Territory,Direct
,AT-10044,23/May/19,Nestle Drumstick,"$3,139.06 ",Australian Capital Territory,Direct
,AT-11817,29/Jul/19,Nestle Drumstick,"$2,209.90 ",Australian Capital Territory,Direct
,AT-12735,01/Sep/19,Nestle Drumstick,$602.70 ,Australian Capital Territory,Direct
,AT-13653,04/Oct/19,Nestle Drumstick,$602.70 ,Australian Capital Territory,Direct
,AT-14769,13/Nov/19,Nestle Drumstick,"$3,641.31 ",Australian Capital Territory,Direct
,AT-18405,20/Jun/20,Nestle Drumstick,$502.25 ,Australian Capital Territory,Direct
,AT-21564,13/Oct/20,Nestle Drumstick,"$1,506.75 ",Australian Capital Territory,Direct
,AT-22347,10/Nov/20,Nestle Drumstick,"$2,762.38 ",Australian Capital Territory,Direct
,AT-796,27/Feb/18,Smarties,"$6,278.62 ",Australian Capital Territory,Direct
,AT-1252,25/Mar/18,Smarties,"$9,417.92 ",Australian Capital Territory,Direct
,AT-1656,16/Apr/18,Nes Cau,"$1,121.18 ",Australian Capital Territory,Direct
,AT-2041,06/May/18,Nes Cau,"$2,018.13 ",Australian Capital Territory,Direct
,AT-3629,09/Jul/18,Smarties,$848.01 ,Australian Capital Territory,Online
,AT-4640,16/Aug/18,Smarties,"$4,260.49 ",Australian Capital Territory,Direct
,AT-5396,13/Sep/18,Nes Cau,"$1,761.86 ",Australian Capital Territory,Direct
,AT-5870,30/Sep/18,Nes Cau,$650.45 ,Australian Capital Territory,Online
,AT-6626,27/Oct/18,Smarties,$326.16 ,Australian Capital Territory,Online
,AT-6761,01/Nov/18,Nes Cau,$326.16 ,Australian Capital Territory,Online
,AT-7844,15/Jan/19,Nes Cau,"$6,278.62 ",Australian Capital Territory,Direct
,AT-9495,25/Apr/19,Smarties,"$11,147.75 ",Australian Capital Territory,Direct
,AT-9889,15/May/19,Nes Cau,"$3,844.05 ",Australian Capital Territory,Direct
,AT-10433,08/Jun/19,Nes Cau,"$1,630.78 ",Australian Capital Territory,Online
,AT-11189,05/Jul/19,Nescafe,"$1,630.78 ",Australian Capital Territory,Online
,AT-22292,08/Nov/20,Nescafe,"$1,601.69 ",Australian Capital Territory,Direct
,AT-5609,21/Sep/18,Nescafe,"$1,594.95 ",Australian Capital Territory,Online
,AT-13469,28/Sep/19,Smarties,$768.81 ,Australian Capital Territory,Direct
,AT-4691,18/Aug/18,Nescafe,"$1,543.50 ",Australian Capital Territory,Online
,AT-7723,05/Jan/19,Nescafe,"$1,528.80 ",Australian Capital Territory,Online
,AT-15476,12/Jan/20,Smarties,"$5,926.24 ",Australian Capital Territory,Direct
,AT-18344,17/Jun/20,Smarties,$391.39 ,Australian Capital Territory,Online
,AT-12549,25/Aug/19,Nescafe,"$1,415.61 ",Australian Capital Territory,Direct
,AT-15000,20/Nov/19,Nescafe,"$1,354.85 ",Australian Capital Territory,Direct
,AT-21260,01/Oct/20,Smarties,$782.78 ,Australian Capital Territory,Online
,AT-297,25/Jan/18,Nesquik Duo,"$4,069.70 ",Australian Capital Territory,Direct
,AT-2913,14/Jun/18,Nesquik Duo,"$2,325.54 ",Australian Capital Territory,Direct
,AT-3669,11/Jul/18,Nesquik Duo,$581.39 ,Australian Capital Territory,Direct
,AT-7167,15/Nov/18,Nesquik Duo,"$1,744.16 ",Australian Capital Territory,Direct
,AT-8145,07/Feb/19,Nesquik Duo,"$1,882.58 ",Australian Capital Territory,Direct
,AT-10090,25/May/19,Nesquik Duo,"$3,460.63 ",Australian Capital Territory,Direct
,AT-10797,22/Jun/19,Nesquik Duo,"$5,537.00 ",Australian Capital Territory,Direct
,AT-11715,25/Jul/19,Nesquik Duo,"$3,460.63 ",Australian Capital Territory,Direct
,AT-13713,06/Oct/19,Nesquik Duo,"$2,879.24 ",Australian Capital Territory,Direct
,AT-15957,16/Feb/20,Nesquik Duo,$830.55 ,Australian Capital Territory,Direct
,AT-16765,04/Apr/20,Nesquik Duo,"$1,661.10 ",Australian Capital Territory,Direct
,AT-17698,22/May/20,Nesquik Duo,"$12,458.25 ",Australian Capital Territory,Direct
,AT-20382,31/Aug/20,Nesquik Duo,$692.13 ,Australian Capital Territory,Direct
,AT-20517,05/Sep/20,Nesquik Duo,"$2,491.65 ",Australian Capital Territory,Direct
,AT-21300,03/Oct/20,Nesquik Duo,"$6,921.25 ",Australian Capital Territory,Direct
,AT-8212,11/Feb/19,Nescafe,"$1,186.49 ",Australian Capital Territory,Direct
,AT-21091,26/Sep/20,Nescafe,"$1,176.00 ",Australian Capital Territory,Direct
,AT-7110,13/Nov/18,Nescafe,"$1,164.31 ",Australian Capital Territory,Direct
,AT-18615,27/Jun/20,Nescafe,"$1,161.30 ",Australian Capital Territory,Direct
,AT-897,04/Mar/18,Nescafe,"$1,080.45 ",Australian Capital Territory,Online
,AT-18790,03/Jul/20,Nescafe,"$1,029.00 ",Australian Capital Territory,Online
,AT-14411,01/Nov/19,Nescafe,$999.60 ,Australian Capital Territory,Online
,AT-4194,30/Jul/18,Nescafe,$995.31 ,Australian Capital Territory,Online
,AT-19759,08/Aug/20,Nescafe,$995.31 ,Australian Capital Territory,Online
,AT-204,17/Jan/18,Nescafe,$970.26 ,Australian Capital Territory,Direct
,AT-1626,14/Apr/18,Maggi,$977.20 ,Australian Capital Territory,Direct
,AT-4378,06/Aug/18,Milo,"$1,078.00 ",Australian Capital Territory,Direct
,AT-5296,09/Sep/18,Milo,"$1,078.00 ",Australian Capital Territory,Direct
,AT-6376,18/Oct/18,Milo,$490.00 ,Australian Capital Territory,Direct
,AT-9465,23/Apr/19,Nes Cau,"$3,136.00 ",Australian Capital Territory,Direct
,AT-13207,18/Sep/19,Nes Cau,"$3,136.00 ",Australian Capital Territory,Direct
,AT-13963,15/Oct/19,Nes Cau,"$2,842.00 ",Australian Capital Territory,Direct
,AT-16477,18/Mar/20,Nes Cau,"$5,194.00 ",Australian Capital Territory,Direct
,AT-22036,30/Oct/20,Smarties,"$1,176.00 ",Australian Capital Territory,Direct
,AT-20839,17/Sep/20,Nescafe,$955.50 ,Australian Capital Territory,Online
,AT-16468,18/Mar/20,Nescafe,$950.75 ,Australian Capital Territory,Online
,AT-6003,04/Oct/18,Smarties,$382.81 ,Australian Capital Territory,Online
,AT-7119,13/Nov/18,Smarties,$382.81 ,Australian Capital Territory,Online
,AT-10755,20/Jun/19,Smarties,"$1,914.06 ",Australian Capital Territory,Online
,AT-5398,13/Sep/18,Nescafe,$943.25 ,Australian Capital Territory,Online
,AT-14276,27/Oct/19,Nescafe,$940.80 ,Australian Capital Territory,Online
,AT-1634,15/Apr/18,Nescafe,$926.10 ,Australian Capital Territory,Online
,AT-1250,25/Mar/18,Nescafe,$901.47 ,Australian Capital Territory,Direct
,AT-5085,01/Sep/18,Nescafe,$842.19 ,Australian Capital Territory,Online
,AT-6316,16/Oct/18,Nescafe,$840.35 ,Australian Capital Territory,Online
,AT-20466,03/Sep/20,Nescafe,$831.65 ,Australian Capital Territory,Direct
,AT-4962,28/Aug/18,Nescafe,$825.77 ,Australian Capital Territory,Direct
,AT-7721,05/Jan/19,Nescafe,$823.20 ,Australian Capital Territory,Online
,AT-16670,30/Mar/20,Nescafe,$808.50 ,Australian Capital Territory,Online
,AT-13520,30/Sep/19,Nescafe,$764.40 ,Australian Capital Territory,Online
,AT-8647,09/Mar/19,Nescafe,$719.81 ,Australian Capital Territory,Online
,AT-15891,12/Feb/20,Nescafe,$621.08 ,Australian Capital Territory,Online
,AT-12945,08/Sep/19,Nescafe,$619.36 ,Australian Capital Territory,Direct
,AT-16150,28/Feb/20,Nescafe,$514.50 ,Australian Capital Territory,Online
,AT-14699,10/Nov/19,Nescafe,$456.62 ,Australian Capital Territory,Online
,AT-15048,22/Nov/19,Nescafe,$443.55 ,Australian Capital Territory,Direct
,AT-7468,25/Nov/18,Nescafe,$428.75 ,Australian Capital Territory,Online
,AT-6367,18/Oct/18,Nescafe,$398.13 ,Australian Capital Territory,Online
,AT-17855,30/May/20,Nescafe,$393.23 ,Australian Capital Territory,Direct
,AT-2078,08/May/18,Nescafe,$367.50 ,Australian Capital Territory,Online
,AT-18655,29/Jun/20,Nescafe,$343.00 ,Australian Capital Territory,Online
,AT-089,08/Jan/18,Nescafe,$308.70 ,Australian Capital Territory,Online
,AT-16975,15/Apr/20,Nescafe,$257.25 ,Australian Capital Territory,Online
,AT-11986,04/Aug/19,Nescafe,$205.80 ,Australian Capital Territory,Online
,AT-19262,20/Jul/20,Nescafe,$130.46 ,Australian Capital Territory,Online
,AT-20342,29/Aug/20,Nescafe,$130.46 ,Australian Capital Territory,Online
,AT-13890,12/Oct/19,Nescafe,$280.65 ,Australian Capital Territory,Direct
,AT-330,28/Jan/18,Nescafe,$261.49 ,Australian Capital Territory,Direct
,AT-8533,02/Mar/19,Nescafe,$255.04 ,Australian Capital Territory,Direct
,AT-22322,09/Nov/20,Nescafe,$248.26 ,Australian Capital Territory,Direct
,AT-18059,07/Jun/20,Nescafe,$240.25 ,Australian Capital Territory,Direct
,AT-18868,06/Jul/20,Nescafe,$226.93 ,Australian Capital Territory,Online
,AT-9492,25/Apr/19,Nescafe,$223.44 ,Australian Capital Territory,Online
,AT-16806,06/Apr/20,Nescafe,$214.84 ,Australian Capital Territory,Direct
,AT-7714,04/Jan/19,Nescafe,$214.38 ,Australian Capital Territory,Online
,AT-22608,18/Nov/20,Nescafe,$212.91 ,Australian Capital Territory,Direct
,AT-8094,04/Feb/19,Nescafe,$208.41 ,Australian Capital Territory,Direct
,AT-19786,09/Aug/20,Nescafe,$207.03 ,Australian Capital Territory,Online
,AT-3262,27/Jun/18,Nescafe,$203.44 ,Australian Capital Territory,Online
,AT-3969,22/Jul/18,Nescafe,$189.20 ,Australian Capital Territory,Direct
,AT-10822,23/Jun/19,Nescafe,$184.73 ,Australian Capital Territory,Online
,AT-9907,16/May/19,Nescafe,$176.95 ,Australian Capital Territory,Direct
,AT-2991,17/Jun/18,Nescafe,$172.04 ,Australian Capital Territory,Direct
,AT-15313,01/Dec/19,Nescafe,$170.63 ,Australian Capital Territory,Online
,AT-20493,04/Sep/20,Nescafe,$166.33 ,Australian Capital Territory,Direct
,AT-22379,11/Nov/20,Nescafe,$161.70 ,Australian Capital Territory,Online
,AT-9133,06/Apr/19,Nescafe,"$3,057.60 ",Australian Capital Territory,Online
,AT-14441,02/Nov/19,Nescafe,"$2,763.60 ",Australian Capital Territory,Online
,AT-12578,26/Aug/19,Nescafe,"$2,690.84 ",Australian Capital Territory,Direct
,AT-15581,21/Jan/20,Nescafe,"$2,646.00 ",Australian Capital Territory,Online
,AT-11529,18/Jul/19,Nescafe,"$2,550.40 ",Australian Capital Territory,Direct
,AT-8664,10/Mar/19,Nescafe,"$2,548.00 ",Australian Capital Territory,Online
,AT-3909,20/Jul/18,Nescafe,$13.37 ,Australian Capital Territory,Direct
,AT-4170,29/Jul/18,Nescafe,$12.81 ,Australian Capital Territory,Direct
,AT-14254,26/Oct/19,Nescafe,$12.73 ,Australian Capital Territory,Online
,AT-15076,23/Nov/19,Nescafe,$12.42 ,Australian Capital Territory,Online
,AT-20595,08/Sep/20,Nescafe,$12.13 ,Australian Capital Territory,Direct
,AT-22680,21/Nov/20,Nescafe,$12.10 ,Australian Capital Territory,Direct
,AT-13547,01/Oct/19,Nescafe,$11.80 ,Australian Capital Territory,Online
,AT-18866,06/Jul/20,Nescafe,$11.80 ,Australian Capital Territory,Online
,AT-15078,23/Nov/19,Nescafe,$11.70 ,Australian Capital Territory,Direct
,AT-21801,21/Oct/20,Nescafe,$13.17 ,Australian Capital Territory,Direct
,AT-11279,09/Jul/19,Nescafe,$12.98 ,Australian Capital Territory,Online
,AT-1267,26/Mar/18,Nescafe,"$2,064.43 ",Australian Capital Territory,Direct
,AT-16687,31/Mar/20,Nescafe,"$2,058.00 ",Australian Capital Territory,Online
,AT-16166,29/Feb/20,Nescafe,"$2,058.00 ",Australian Capital Territory,Online
,AT-18682,30/Jun/20,Nescafe,"$1,886.50 ",Australian Capital Territory,Online
,AT-101,09/Jan/18,Nescafe,"$1,800.75 ",Australian Capital Territory,Online
,AT-4989,29/Aug/18,Nescafe,"$1,789.17 ",Australian Capital Territory,Direct
